sub	sess	t	cond	onset	open_d	door	door_p	tgt_door	tgt_on	tgt_found	depress_dur	x	y
1	2	1	3	3.730	1	5	0.063	11	1	0	0.681	925.249	385.233
1	2	1	3	3.740	1	5	0.063	11	1	0	0.690	926.392	383.998
1	2	1	3	3.750	1	5	0.063	11	1	0	0.701	923.013	386.090
1	2	1	3	3.770	0	5	0.063	11	1	0	0.019	913.100	385.130
1	2	1	3	3.780	0	5	0.063	11	1	0	0.029	899.380	389.215
1	2	1	3	3.790	0	5	0.063	11	1	0	0.039	904.816	385.340
1	2	1	3	3.800	0	5	0.063	11	1	0	0.049	896.684	383.428
1	2	1	3	3.810	0	5	0.063	11	1	0	0.059	904.341	382.765
1	2	1	3	3.820	0	5	0.063	11	1	0	0.069	913.375	386.304
1	2	1	3	3.830	0	5	0.063	11	1	0	0.079	946.496	393.050
1	2	1	3	3.840	0	0	0.000	11	1	0	0.089	959.149	396.777
1	2	1	3	3.850	0	9	0.063	11	1	0	0.099	977.111	397.222
1	2	1	3	3.860	0	9	0.063	11	1	0	0.109	977.804	395.018
1	2	1	3	3.870	0	9	0.063	11	1	0	0.119	985.756	396.654
1	2	1	3	3.880	0	9	0.063	11	1	0	0.129	974.838	401.760
1	2	1	3	3.890	0	9	0.063	11	1	0	0.139	990.966	401.142
1	2	1	3	3.900	0	9	0.063	11	1	0	0.149	966.068	402.541
1	2	1	3	3.940	0	9	0.063	11	1	0	0.189	994.494	401.824
1	2	1	3	3.990	0	0	0.000	11	1	0	0.239	0.000	0.000
1	2	1	3	4.010	0	9	0.063	11	1	0	0.259	974.874	402.794
1	2	1	3	4.020	0	9	0.063	11	1	0	0.269	978.692	399.135
1	2	1	3	4.030	0	5	0.063	11	1	0	0.279	951.721	403.535
1	2	1	3	4.040	0	5	0.063	11	1	0	0.289	913.572	400.103
1	2	1	3	4.050	0	5	0.063	11	1	0	0.299	945.369	403.144
1	2	1	3	4.060	0	5	0.063	11	1	0	0.309	934.135	402.030
1	2	1	3	4.070	0	5	0.063	11	1	0	0.319	940.467	403.516
1	2	1	3	4.080	0	5	0.063	11	1	0	0.329	904.961	405.794
1	2	1	3	4.090	0	5	0.063	11	1	0	0.339	908.926	406.652
1	2	1	3	4.100	0	5	0.063	11	1	0	0.349	919.689	408.603
1	2	1	3	4.110	0	5	0.063	11	1	0	0.359	923.577	406.142
1	2	1	3	4.120	0	5	0.063	11	1	0	0.369	909.020	407.097
1	2	1	3	4.130	0	5	0.063	11	1	0	0.379	923.568	408.492
1	2	1	3	4.140	0	5	0.063	11	1	0	0.389	912.143	406.908
1	2	1	3	4.150	0	5	0.063	11	1	0	0.399	906.405	407.181
1	2	1	3	4.160	0	5	0.063	11	1	0	0.409	907.896	406.530
1	2	1	3	4.170	0	5	0.063	11	1	0	0.419	915.183	405.278
1	2	1	3	4.180	0	5	0.063	11	1	0	0.429	913.710	405.270
1	2	1	3	4.200	1	5	0.063	11	1	0	0.020	918.503	407.091
1	2	1	3	4.210	1	5	0.063	11	1	0	0.030	912.908	409.678
1	2	1	3	4.220	1	5	0.063	11	1	0	0.040	920.305	408.568
1	2	1	3	4.230	1	5	0.063	11	1	0	0.050	920.647	409.751
1	2	1	3	4.240	1	5	0.063	11	1	0	0.060	920.783	410.016
1	2	1	3	4.250	1	5	0.063	11	1	0	0.070	926.953	410.983
1	2	1	3	4.260	1	5	0.063	11	1	0	0.080	916.885	408.860
1	2	1	3	4.270	1	5	0.063	11	1	0	0.090	924.809	407.184
1	2	1	3	4.280	1	5	0.063	11	1	0	0.100	928.346	407.415
1	2	1	3	4.290	1	5	0.063	11	1	0	0.110	926.213	410.237
1	2	1	3	4.300	1	5	0.063	11	1	0	0.120	921.046	412.483
1	2	1	3	4.340	1	5	0.063	11	1	0	0.160	929.097	409.295
1	2	1	3	4.390	0	0	0.000	11	1	0	0.210	0.000	0.000
1	2	1	3	4.410	1	5	0.063	11	1	0	0.230	925.530	413.027
1	2	1	3	4.420	1	5	0.063	11	1	0	0.240	910.047	404.880
1	2	1	3	4.430	1	1	0.063	11	1	0	0.250	836.055	405.981
1	2	1	3	4.440	1	1	0.063	11	1	0	0.260	847.145	411.820
1	2	1	3	4.450	1	5	0.063	11	1	0	0.270	905.291	386.118
1	2	1	3	4.461	0	0	0.000	11	1	0	0.281	868.342	408.670
1	2	1	3	4.470	1	5	0.063	11	1	0	0.290	879.630	403.202
1	2	1	3	4.480	1	1	0.063	11	1	0	0.300	861.958	404.269
1	2	1	3	4.490	1	1	0.063	11	1	0	0.310	850.123	408.798
1	2	1	3	4.500	1	1	0.063	11	1	0	0.320	856.959	403.036
1	2	1	3	4.510	1	1	0.063	11	1	0	0.330	842.258	408.893
1	2	1	3	4.520	1	1	0.063	11	1	0	0.340	831.715	409.319
1	2	1	3	4.530	1	1	0.063	11	1	0	0.350	837.087	408.672
1	2	1	3	4.541	1	1	0.063	11	1	0	0.361	836.361	403.455
1	2	1	3	4.550	1	1	0.063	11	1	0	0.370	849.627	404.207
1	2	1	3	4.560	1	1	0.063	11	1	0	0.380	830.563	404.104
1	2	1	3	4.570	1	1	0.063	11	1	0	0.390	822.088	409.632
1	2	1	3	4.580	1	1	0.063	11	1	0	0.400	809.116	418.409
1	2	1	3	4.590	1	1	0.063	11	1	0	0.410	821.329	401.496
1	2	1	3	4.600	1	1	0.063	11	1	0	0.420	814.179	403.185
1	2	1	3	4.610	1	1	0.063	11	1	0	0.430	819.720	409.142
1	2	1	3	4.620	1	1	0.063	11	1	0	0.440	812.670	411.287
1	2	1	3	4.630	1	1	0.063	11	1	0	0.450	817.493	404.220
1	2	1	3	4.640	1	1	0.063	11	1	0	0.460	822.673	396.777
1	2	1	3	4.650	1	1	0.063	11	1	0	0.470	838.201	394.559
1	2	1	3	4.660	1	1	0.063	11	1	0	0.480	837.428	393.496
1	2	1	3	4.670	1	1	0.063	11	1	0	0.490	841.009	389.952
1	2	1	3	4.680	1	1	0.063	11	1	0	0.500	836.043	395.270
1	2	1	3	4.690	1	1	0.063	11	1	0	0.510	837.430	400.256
1	2	1	3	4.700	1	1	0.063	11	1	0	0.520	843.710	388.423
1	2	1	3	4.710	1	1	0.063	11	1	0	0.530	841.332	390.422
1	2	1	3	4.720	1	1	0.063	11	1	0	0.540	840.271	388.512
1	2	1	3	4.730	1	1	0.063	11	1	0	0.550	845.747	390.442
1	2	1	3	4.740	1	1	0.063	11	1	0	0.560	837.337	396.040
1	2	1	3	4.750	1	1	0.063	11	1	0	0.570	836.671	396.705
1	2	1	3	4.760	1	1	0.063	11	1	0	0.580	834.412	399.415
1	2	1	3	4.770	1	1	0.063	11	1	0	0.590	832.333	402.793
1	2	1	3	4.780	1	1	0.063	11	1	0	0.600	848.435	397.096
1	2	1	3	4.801	0	1	0.063	11	1	0	0.019	833.264	401.878
1	2	1	3	4.811	0	1	0.063	11	1	0	0.029	834.040	403.456
1	2	1	3	4.821	0	1	0.063	11	1	0	0.039	848.445	399.314
1	2	1	3	4.830	0	1	0.063	11	1	0	0.049	837.519	399.167
1	2	1	3	4.841	0	1	0.063	11	1	0	0.059	839.717	393.754
1	2	1	3	4.851	0	1	0.063	11	1	0	0.069	835.358	393.228
1	2	1	3	4.871	0	1	0.063	11	1	0	0.089	840.663	382.825
1	2	1	3	4.881	0	1	0.063	11	1	0	0.099	844.166	370.371
1	2	1	3	4.891	0	1	0.063	11	1	0	0.109	843.086	370.499
1	2	1	3	4.901	0	1	0.063	11	1	0	0.119	845.857	371.784
1	2	1	3	4.911	0	0	0.000	11	1	0	0.129	851.604	365.517
1	2	1	3	4.921	0	1	0.063	11	1	0	0.139	852.579	371.604
1	2	1	3	4.931	0	1	0.063	11	1	0	0.149	842.083	376.519
1	2	1	3	4.941	0	1	0.063	11	1	0	0.159	841.595	375.628
1	2	1	3	4.951	0	1	0.063	11	1	0	0.169	843.269	372.807
1	2	1	3	4.971	0	1	0.063	11	1	0	0.189	840.931	374.995
1	2	1	3	4.981	0	1	0.063	11	1	0	0.199	839.892	382.057
1	2	1	3	5.021	0	1	0.063	11	1	0	0.239	838.299	389.211
1	2	1	3	5.071	0	0	0.000	11	1	0	0.289	0.000	0.000
1	2	1	3	5.091	0	1	0.063	11	1	0	0.309	828.314	393.370
1	2	1	3	5.101	0	1	0.063	11	1	0	0.320	832.058	395.739
1	2	1	3	5.121	1	1	0.063	11	1	0	0.020	836.637	394.633
1	2	1	3	5.131	1	1	0.063	11	1	0	0.030	835.240	407.410
1	2	1	3	5.141	1	1	0.063	11	1	0	0.040	840.705	397.691
1	2	1	3	5.151	1	1	0.063	11	1	0	0.050	838.471	402.002
1	2	1	3	5.161	1	1	0.063	11	1	0	0.060	817.627	408.841
1	2	1	3	5.171	1	1	0.063	11	1	0	0.070	835.300	399.317
1	2	1	3	5.181	1	1	0.063	11	1	0	0.080	836.347	402.890
1	2	1	3	5.191	1	1	0.063	11	1	0	0.090	834.417	403.970
1	2	1	3	5.201	1	1	0.063	11	1	0	0.100	832.915	412.759
1	2	1	3	5.381	1	2	0.063	11	1	0	0.280	838.879	501.501
1	2	1	3	5.401	1	2	0.063	11	1	0	0.300	839.731	499.935
1	2	1	3	5.411	1	2	0.063	11	1	0	0.310	843.570	499.504
1	2	1	3	5.421	1	2	0.063	11	1	0	0.320	842.187	500.674
1	2	1	3	5.431	1	2	0.063	11	1	0	0.330	841.452	498.246
1	2	1	3	5.441	1	2	0.063	11	1	0	0.340	838.380	497.859
1	2	1	3	5.451	1	2	0.063	11	1	0	0.350	836.940	507.205
1	2	1	3	5.461	1	2	0.063	11	1	0	0.360	841.560	504.704
1	2	1	3	5.471	1	2	0.063	11	1	0	0.370	843.316	504.869
1	2	1	3	5.481	1	2	0.063	11	1	0	0.380	827.624	509.352
1	2	1	3	5.501	1	2	0.063	11	1	0	0.400	825.661	516.424
1	2	1	3	5.511	1	2	0.063	11	1	0	0.410	823.330	513.967
1	2	1	3	5.521	1	2	0.063	11	1	0	0.420	828.003	511.193
1	2	1	3	5.531	1	2	0.063	11	1	0	0.430	838.541	512.185
1	2	1	3	5.541	1	2	0.063	11	1	0	0.440	840.304	513.190
1	2	1	3	5.551	1	2	0.063	11	1	0	0.450	845.896	512.499
1	2	1	3	5.561	1	2	0.063	11	1	0	0.460	835.835	514.318
1	2	1	3	5.571	1	2	0.063	11	1	0	0.470	841.543	508.842
1	2	1	3	5.581	1	2	0.063	11	1	0	0.480	846.882	518.083
1	2	1	3	5.601	1	2	0.063	11	1	0	0.500	845.379	527.458
1	2	1	3	5.611	1	2	0.063	11	1	0	0.510	846.418	521.124
1	2	1	3	5.621	1	2	0.063	11	1	0	0.520	848.250	523.979
1	2	1	3	5.631	1	2	0.063	11	1	0	0.530	853.973	517.841
1	2	1	3	5.641	1	2	0.063	11	1	0	0.540	851.841	522.097
1	2	1	3	5.651	1	2	0.063	11	1	0	0.550	853.029	516.848
1	2	1	3	5.661	1	2	0.063	11	1	0	0.560	852.954	518.130
1	2	1	3	5.671	1	2	0.063	11	1	0	0.570	853.878	515.100
1	2	1	3	5.681	1	2	0.063	11	1	0	0.580	856.803	506.093
1	2	1	3	5.701	1	2	0.063	11	1	0	0.600	851.523	505.197
1	2	1	3	5.711	1	2	0.063	11	1	0	0.610	852.676	502.487
1	2	1	3	5.721	1	2	0.063	11	1	0	0.620	852.002	500.544
1	2	1	3	5.731	1	2	0.063	11	1	0	0.630	853.021	504.369
1	2	1	3	5.741	1	2	0.063	11	1	0	0.640	846.744	500.720
1	2	1	3	5.751	1	2	0.063	11	1	0	0.650	848.067	499.978
1	2	1	3	5.761	1	2	0.063	11	1	0	0.660	851.621	501.197
1	2	1	3	5.771	1	2	0.063	11	1	0	0.670	847.602	500.821
1	2	1	3	5.781	1	2	0.063	11	1	0	0.680	848.248	493.042
1	2	1	3	5.801	1	2	0.063	11	1	0	0.700	844.347	494.873
1	2	1	3	5.811	1	2	0.063	11	1	0	0.710	841.617	496.804
1	2	1	3	5.821	1	2	0.063	11	1	0	0.720	838.470	496.391
1	2	1	3	5.831	1	2	0.063	11	1	0	0.730	839.920	498.300
1	2	1	3	5.841	1	2	0.063	11	1	0	0.740	838.499	497.593
1	2	1	3	5.861	0	0	0.000	11	1	0	0.019	0.000	0.000
1	2	1	3	5.871	0	0	0.000	11	1	0	0.029	0.000	0.000
1	2	1	3	5.881	0	0	0.000	11	1	0	0.039	0.000	0.000
1	2	1	3	5.891	0	0	0.000	11	1	0	0.049	0.000	0.000
1	2	1	3	5.901	0	0	0.000	11	1	0	0.059	0.000	0.000
1	2	1	3	5.911	0	0	0.000	11	1	0	0.069	0.000	0.000
1	2	1	3	5.921	0	0	0.000	11	1	0	0.079	0.000	0.000
1	2	1	3	5.931	0	0	0.000	11	1	0	0.089	0.000	0.000
1	2	1	3	5.941	0	0	0.000	11	1	0	0.099	0.000	0.000
1	2	1	3	5.951	0	0	0.000	11	1	0	0.109	0.000	0.000
1	2	1	3	5.961	0	0	0.000	11	1	0	0.119	0.000	0.000
1	2	1	3	5.971	0	0	0.000	11	1	0	0.129	0.000	0.000
1	2	1	3	5.981	0	0	0.000	11	1	0	0.139	0.000	0.000
1	2	1	3	5.991	0	0	0.000	11	1	0	0.149	0.000	0.000
1	2	1	3	6.001	0	0	0.000	11	1	0	0.159	0.000	0.000
1	2	1	3	6.011	0	0	0.000	11	1	0	0.169	0.000	0.000
1	2	1	3	6.021	0	0	0.000	11	1	0	0.179	0.000	0.000
1	2	1	3	6.031	0	0	0.000	11	1	0	0.189	0.000	0.000
1	2	1	3	6.041	0	0	0.000	11	1	0	0.199	0.000	0.000
1	2	1	3	6.051	0	0	0.000	11	1	0	0.209	0.000	0.000
1	2	1	3	6.061	0	0	0.000	11	1	0	0.219	0.000	0.000
1	2	1	3	6.071	0	0	0.000	11	1	0	0.229	0.000	0.000
1	2	1	3	6.081	0	0	0.000	11	1	0	0.239	0.000	0.000
1	2	1	3	6.091	0	0	0.000	11	1	0	0.249	0.000	0.000
1	2	1	3	6.111	0	0	0.000	11	1	0	0.269	0.000	0.000
1	2	1	3	6.121	0	0	0.000	11	1	0	0.279	0.000	0.000
1	2	1	3	6.131	0	0	0.000	11	1	0	0.289	0.000	0.000
1	2	1	3	6.141	0	0	0.000	11	1	0	0.299	0.000	0.000
1	2	1	3	6.151	0	0	0.000	11	1	0	0.309	0.000	0.000
1	2	1	3	6.161	0	0	0.000	11	1	0	0.319	0.000	0.000
1	2	1	3	6.171	0	0	0.000	11	1	0	0.329	0.000	0.000
1	2	1	3	6.181	0	0	0.000	11	1	0	0.339	0.000	0.000
1	2	1	3	6.191	0	0	0.000	11	1	0	0.349	0.000	0.000
1	2	1	3	6.201	0	0	0.000	11	1	0	0.359	0.000	0.000
1	2	1	3	6.211	0	0	0.000	11	1	0	0.369	0.000	0.000
1	2	1	3	6.221	0	0	0.000	11	1	0	0.379	0.000	0.000
1	2	1	3	6.231	0	0	0.000	11	1	0	0.389	0.000	0.000
1	2	1	3	6.241	0	0	0.000	11	1	0	0.399	0.000	0.000
1	2	1	3	6.251	0	0	0.000	11	1	0	0.409	0.000	0.000
1	2	1	3	6.262	0	0	0.000	11	1	0	0.420	0.000	0.000
1	2	1	3	6.271	0	0	0.000	11	1	0	0.429	0.000	0.000
1	2	1	3	6.281	0	0	0.000	11	1	0	0.439	0.000	0.000
1	2	1	3	6.291	0	0	0.000	11	1	0	0.449	0.000	0.000
1	2	1	3	6.301	0	0	0.000	11	1	0	0.459	0.000	0.000
1	2	1	3	6.311	0	0	0.000	11	1	0	0.469	0.000	0.000
1	2	1	3	6.321	0	0	0.000	11	1	0	0.480	0.000	0.000
1	2	1	3	6.332	0	0	0.000	11	1	0	0.490	0.000	0.000
1	2	1	3	6.342	0	0	0.000	11	1	0	0.500	0.000	0.000
1	2	1	3	6.352	0	0	0.000	11	1	0	0.510	0.000	0.000
1	2	1	3	6.362	0	0	0.000	11	1	0	0.520	0.000	0.000
1	2	1	3	6.371	0	0	0.000	11	1	0	0.530	0.000	0.000
1	2	1	3	6.382	0	0	0.000	11	1	0	0.540	0.000	0.000
1	2	1	3	6.392	0	0	0.000	11	1	0	0.550	0.000	0.000
1	2	1	3	6.412	0	0	0.000	11	1	0	0.570	0.000	0.000
1	2	1	3	6.422	0	0	0.000	11	1	0	0.580	0.000	0.000
1	2	1	3	6.432	0	0	0.000	11	1	0	0.590	0.000	0.000
1	2	1	3	6.442	0	0	0.000	11	1	0	0.600	0.000	0.000
1	2	1	3	6.452	0	0	0.000	11	1	0	0.610	0.000	0.000
1	2	1	3	6.462	0	0	0.000	11	1	0	0.620	0.000	0.000
1	2	1	3	6.472	0	0	0.000	11	1	0	0.630	0.000	0.000
1	2	1	3	6.482	0	0	0.000	11	1	0	0.640	0.000	0.000
1	2	1	3	6.492	0	0	0.000	11	1	0	0.650	0.000	0.000
1	2	1	3	6.502	0	0	0.000	11	1	0	0.660	0.000	0.000
1	2	1	3	6.512	0	0	0.000	11	1	0	0.670	0.000	0.000
1	2	1	3	6.522	0	0	0.000	11	1	0	0.680	0.000	0.000
1	2	1	3	6.532	0	0	0.000	11	1	0	0.690	0.000	0.000
1	2	1	3	6.542	0	0	0.000	11	1	0	0.700	0.000	0.000
1	2	1	3	6.552	0	0	0.000	11	1	0	0.710	0.000	0.000
1	2	1	3	6.562	0	0	0.000	11	1	0	0.720	0.000	0.000
1	2	1	3	6.572	0	0	0.000	11	1	0	0.730	0.000	0.000
1	2	1	3	6.582	0	0	0.000	11	1	0	0.740	0.000	0.000
1	2	1	3	6.592	0	0	0.000	11	1	0	0.750	0.000	0.000
1	2	1	3	6.602	0	0	0.000	11	1	0	0.760	0.000	0.000
1	2	1	3	6.612	0	0	0.000	11	1	0	0.770	0.000	0.000
1	2	1	3	6.622	0	0	0.000	11	1	0	0.780	0.000	0.000
1	2	1	3	6.632	0	0	0.000	11	1	0	0.790	0.000	0.000
1	2	1	3	6.642	0	0	0.000	11	1	0	0.800	0.000	0.000
1	2	1	3	6.652	0	0	0.000	11	1	0	0.810	0.000	0.000
1	2	1	3	6.662	0	0	0.000	11	1	0	0.820	0.000	0.000
1	2	1	3	6.672	0	0	0.000	11	1	0	0.830	0.000	0.000
1	2	1	3	6.682	0	0	0.000	11	1	0	0.840	0.000	0.000
1	2	1	3	6.692	0	0	0.000	11	1	0	0.850	0.000	0.000
1	2	1	3	6.702	0	0	0.000	11	1	0	0.860	0.000	0.000
1	2	1	3	6.712	0	0	0.000	11	1	0	0.870	0.000	0.000
1	2	1	3	6.732	0	0	0.000	11	1	0	0.890	0.000	0.000
1	2	1	3	6.742	0	0	0.000	11	1	0	0.900	0.000	0.000
1	2	1	3	6.752	0	0	0.000	11	1	0	0.910	0.000	0.000
1	2	1	3	6.762	0	0	0.000	11	1	0	0.920	0.000	0.000
1	2	1	3	6.772	0	0	0.000	11	1	0	0.930	0.000	0.000
1	2	1	3	6.782	0	0	0.000	11	1	0	0.940	0.000	0.000
1	2	1	3	6.792	0	0	0.000	11	1	0	0.950	0.000	0.000
1	2	1	3	6.802	0	0	0.000	11	1	0	0.960	0.000	0.000
1	2	1	3	6.812	0	0	0.000	11	1	0	0.970	0.000	0.000
1	2	1	3	6.822	0	0	0.000	11	1	0	0.980	0.000	0.000
1	2	1	3	6.832	0	0	0.000	11	1	0	0.990	0.000	0.000
1	2	1	3	6.842	0	0	0.000	11	1	0	1.000	0.000	0.000
1	2	1	3	6.852	0	0	0.000	11	1	0	1.010	0.000	0.000
1	2	1	3	6.862	0	0	0.000	11	1	0	1.020	0.000	0.000
1	2	1	3	6.872	0	0	0.000	11	1	0	1.030	0.000	0.000
1	2	1	3	6.882	0	0	0.000	11	1	0	1.040	0.000	0.000
1	2	1	3	6.892	0	0	0.000	11	1	0	1.050	0.000	0.000
1	2	1	3	6.902	0	0	0.000	11	1	0	1.060	0.000	0.000
1	2	1	3	6.912	0	0	0.000	11	1	0	1.070	0.000	0.000
1	2	1	3	6.922	0	0	0.000	11	1	0	1.080	0.000	0.000
1	2	1	3	6.942	0	0	0.000	11	1	0	1.100	0.000	0.000
1	2	1	3	6.952	0	0	0.000	11	1	0	1.110	0.000	0.000
1	2	1	3	6.962	0	0	0.000	11	1	0	1.120	0.000	0.000
1	2	1	3	6.972	0	0	0.000	11	1	0	1.130	0.000	0.000
1	2	1	3	6.982	0	0	0.000	11	1	0	1.140	0.000	0.000
1	2	1	3	6.992	0	0	0.000	11	1	0	1.150	0.000	0.000
1	2	1	3	7.002	0	0	0.000	11	1	0	1.160	0.000	0.000
1	2	1	3	7.012	0	0	0.000	11	1	0	1.170	0.000	0.000
1	2	1	3	7.022	0	0	0.000	11	1	0	1.180	0.000	0.000
1	2	1	3	7.032	0	0	0.000	11	1	0	1.190	0.000	0.000
1	2	1	3	7.042	0	0	0.000	11	1	0	1.200	0.000	0.000
1	2	1	3	7.052	0	0	0.000	11	1	0	1.210	0.000	0.000
1	2	1	3	7.062	0	0	0.000	11	1	0	1.220	0.000	0.000
1	2	1	3	7.072	0	0	0.000	11	1	0	1.230	0.000	0.000
1	2	1	3	7.082	0	0	0.000	11	1	0	1.240	0.000	0.000
1	2	1	3	7.092	0	0	0.000	11	1	0	1.250	0.000	0.000
1	2	1	3	7.102	0	0	0.000	11	1	0	1.260	0.000	0.000
1	2	1	3	7.112	0	0	0.000	11	1	0	1.270	0.000	0.000
1	2	1	3	7.122	0	0	0.000	11	1	0	1.280	0.000	0.000
1	2	1	3	7.132	0	0	0.000	11	1	0	1.290	0.000	0.000
1	2	1	3	7.142	0	0	0.000	11	1	0	1.300	0.000	0.000
1	2	1	3	7.152	0	0	0.000	11	1	0	1.310	0.000	0.000
1	2	1	3	7.162	0	0	0.000	11	1	0	1.320	0.000	0.000
1	2	1	3	7.172	0	0	0.000	11	1	0	1.330	0.000	0.000
1	2	1	3	7.182	0	0	0.000	11	1	0	1.340	0.000	0.000
1	2	1	3	7.192	0	0	0.000	11	1	0	1.350	0.000	0.000
1	2	1	3	7.202	0	0	0.000	11	1	0	1.360	0.000	0.000
1	2	1	3	7.212	0	0	0.000	11	1	0	1.370	0.000	0.000
1	2	1	3	7.222	0	0	0.000	11	1	0	1.380	0.000	0.000
1	2	1	3	7.232	0	0	0.000	11	1	0	1.390	0.000	0.000
1	2	1	3	7.242	0	0	0.000	11	1	0	1.400	0.000	0.000
1	2	1	3	7.252	0	0	0.000	11	1	0	1.410	0.000	0.000
1	2	1	3	7.262	0	0	0.000	11	1	0	1.420	0.000	0.000
1	2	1	3	7.272	0	0	0.000	11	1	0	1.430	0.000	0.000
1	2	1	3	7.282	0	0	0.000	11	1	0	1.440	0.000	0.000
1	2	1	3	7.292	0	0	0.000	11	1	0	1.450	0.000	0.000
1	2	1	3	7.302	0	0	0.000	11	1	0	1.460	0.000	0.000
1	2	1	3	7.312	0	0	0.000	11	1	0	1.470	0.000	0.000
1	2	1	3	7.322	0	0	0.000	11	1	0	1.480	0.000	0.000
1	2	1	3	7.332	0	0	0.000	11	1	0	1.490	0.000	0.000
1	2	1	3	7.342	0	0	0.000	11	1	0	1.500	0.000	0.000
1	2	1	3	7.352	0	0	0.000	11	1	0	1.510	0.000	0.000
1	2	1	3	7.362	0	0	0.000	11	1	0	1.520	0.000	0.000
1	2	1	3	7.372	0	0	0.000	11	1	0	1.530	0.000	0.000
1	2	1	3	7.382	0	0	0.000	11	1	0	1.540	0.000	0.000
1	2	1	3	7.392	0	0	0.000	11	1	0	1.550	0.000	0.000
1	2	1	3	7.402	0	0	0.000	11	1	0	1.560	0.000	0.000
1	2	1	3	7.412	0	0	0.000	11	1	0	1.570	0.000	0.000
1	2	1	3	7.422	0	0	0.000	11	1	0	1.580	0.000	0.000
1	2	1	3	7.432	0	0	0.000	11	1	0	1.590	0.000	0.000
1	2	1	3	7.442	0	0	0.000	11	1	0	1.600	0.000	0.000
1	2	1	3	7.452	0	0	0.000	11	1	0	1.610	0.000	0.000
1	2	1	3	7.462	0	0	0.000	11	1	0	1.620	0.000	0.000
1	2	1	3	7.472	0	0	0.000	11	1	0	1.630	0.000	0.000
1	2	1	3	7.482	0	0	0.000	11	1	0	1.640	0.000	0.000
1	2	1	3	7.492	0	0	0.000	11	1	0	1.650	0.000	0.000
1	2	1	3	7.512	0	0	0.000	11	1	0	1.670	0.000	0.000
1	2	1	3	7.522	0	0	0.000	11	1	0	1.680	0.000	0.000
1	2	1	3	7.532	0	0	0.000	11	1	0	1.690	742.052	414.811
1	2	1	3	7.542	0	0	0.000	11	1	0	1.700	0.000	0.000
1	2	1	3	7.553	0	0	0.000	11	1	0	1.711	0.000	0.000
1	2	1	3	7.562	0	0	0.000	11	1	0	1.720	0.000	0.000
1	2	1	3	7.572	0	0	0.000	11	1	0	1.730	841.705	640.570
1	2	1	3	7.592	0	0	0.000	11	1	0	1.750	852.320	814.815
1	2	1	3	7.602	0	0	0.000	11	1	0	1.760	0.000	0.000
1	2	1	3	7.622	0	3	0.063	11	1	0	1.780	839.192	595.740
1	2	1	3	7.632	0	3	0.063	11	1	0	1.790	833.790	580.332
1	2	1	3	7.642	0	3	0.063	11	1	0	1.800	833.689	574.265
1	2	1	3	7.652	0	3	0.063	11	1	0	1.810	835.329	558.356
1	2	1	3	7.662	0	3	0.063	11	1	0	1.820	838.396	547.992
1	2	1	3	7.672	0	0	0.000	11	1	0	1.830	835.984	536.081
1	2	1	3	7.682	0	0	0.000	11	1	0	1.840	834.112	541.407
1	2	1	3	7.692	0	2	0.063	11	1	0	1.850	834.722	531.182
1	2	1	3	7.702	0	2	0.063	11	1	0	1.860	834.800	524.048
1	2	1	3	7.712	0	2	0.063	11	1	0	1.870	835.416	526.470
1	2	1	3	7.732	0	2	0.063	11	1	0	1.890	843.705	519.306
1	2	1	3	7.742	0	2	0.063	11	1	0	1.900	839.756	513.748
1	2	1	3	7.752	0	2	0.063	11	1	0	1.910	842.328	514.571
1	2	1	3	7.762	0	2	0.063	11	1	0	1.920	799.750	527.961
1	2	1	3	7.773	0	0	0.000	11	1	0	1.931	483.385	916.713
